,ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,14,50,70,115,121,212,239,259,313,319
141,283,F,M,0,80000.0,N,73.02,48.0,3,27.56,0.0,45.46,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,284,F,S,2,19008.4,Y,147.74,52.166667,4,10.54,0.0,137.19,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,285,F,M,0,98056.3,N,150.67,55.966667,3,23.7,0.0,126.96,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,286,M,M,0,73400.0,Y,2.21,64.226667,4,0.0,0.0,2.21,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,288,M,M,0,78894.2,N,46.65,28.0,2,2.0,1.41,43.23,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,289,M,S,1,16432.1,Y,109.78,20.92,1,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,290,M,M,0,62797.9,N,68.09,54.446667000000005,1,8.32,4.28,55.48,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,291,M,S,1,71329.9,Y,63.75,42.233333,3,14.27,3.55,45.92,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,295,F,S,0,20913.6,N,95.93,53.013332999999996,4,22.99,7.16,65.77,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,298,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0.0,7.75,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,302,M,M,2,67339.8,N,81.72,17.006667,2,27.83,5.19,48.69,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,304,M,M,1,75799.9,N,94.06,46.38,3,22.24,7.02,64.8,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030414462806514,0.0
153,305,F,S,2,15688.5,N,22.42,53.06,4,14.39,0.0,8.03,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,306,F,S,0,43382.3,N,138.37,16.073332999999998,2,29.67,8.76,99.94,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,308,F,S,0,5185.31,N,52.9,62.053332999999995,2,16.39,5.99,30.51,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,309,F,S,0,41000.0,N,134.45,16.06,4,26.01,0.0,108.44,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,310,F,S,0,32098.0,N,106.53,22.433332999999998,2,22.96,8.28,75.27,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,312,F,M,2,80087.7,N,31.56,41.92,4,8.74,0.0,22.82,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,313,F,M,2,59691.3,N,278.65,38.04,2,21.94,0.0,256.7,0,CC,Budget,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
160,315,F,S,2,11251.1,Y,141.91,61.0,2,28.42,0.0,113.48,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,317,M,M,0,70908.7,N,55.47,49.62,4,7.7,4.55,43.2,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,318,M,S,0,94928.3,N,93.78,40.18,4,14.42,5.61,73.74,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,320,F,M,2,50622.3,N,112.72,40.46,2,20.45,2.07,90.19,0,Auto,FreeLocal,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
164,322,M,M,0,78000.0,Y,39.32,52.266667,3,16.2,4.27,18.84,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,326,M,M,0,100020.0,Y,92.37,52.266667,4,29.55,0.0,62.81,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,329,F,M,1,56722.8,N,74.77,60.593332999999994,2,17.37,6.21,51.17,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,331,M,M,1,80000.0,N,3.22,53.213333,3,0.0,0.0,3.22,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,332,F,S,2,3416.62,Y,123.7,22.76,4,18.97,0.0,104.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,333,F,M,0,73400.0,Y,10.39,55.63333299999999,2,0.17,0.0,10.22,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,334,M,M,0,120000.0,Y,40.9,53.213333,4,15.27,0.0,25.62,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,335,F,M,2,8032.16,N,88.77,45.666667,2,29.68,0.0,59.08,0,CC,FreeLocal,Standard,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
172,336,F,S,1,93454.3,Y,44.13,48.533333,4,18.94,0.0,25.18,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,337,M,M,0,5745.0,Y,44.11,15.38,1,26.4,0.0,17.71,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,338,F,S,0,83287.0,N,215.96,77.0,4,0.41,7.35,208.19,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,339,F,S,0,92564.1,Y,74.86,49.133333,3,23.17,0.0,51.68,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,341,M,S,0,86448.2,Y,90.25,38.133333,2,4.91,3.14,82.19,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,343,F,M,2,48322.5,Y,50.29,49.333333,1,6.69,0.0,43.6,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,346,F,M,2,81913.8,Y,53.03,49.66,1,6.7,0.0,46.33,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,349,F,S,0,919.93,N,120.71,38.26,3,27.28,0.0,93.42,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,350,F,M,2,69486.8,N,17.11,30.946666999999998,1,7.72,0.0,9.39,1,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,351,F,M,2,24482.8,N,2.0,33.533333,4,0.0,0.0,2.0,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,353,F,M,0,14573.6,N,263.58,64.606667,4,26.61,0.0,236.97,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.3345639667738551,0.0,0.0,0.0,0.0,0.0
183,354,F,M,2,92103.8,N,14.86,52.153333,3,7.42,0.0,7.43,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,355,F,S,2,8392.14,Y,87.16,36.68,3,25.03,7.33,54.8,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,356,F,S,0,17138.2,N,104.69,63.786667,3,20.01,0.0,84.67,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,358,F,M,2,47010.1,N,167.31,57.406667000000006,1,2.54,0.0,164.76,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,360,F,S,1,67239.4,N,66.7,44.433333000000005,2,12.89,0.0,53.81,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,361,M,M,1,69406.7,Y,142.23,30.0,2,6.9,7.21,128.1,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,363,F,M,2,83259.3,N,4.46,50.88,4,0.0,0.0,4.46,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,365,M,S,2,60095.2,Y,117.85,23.313333,2,1.71,0.0,116.14,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,370,F,M,2,2185.6,N,28.07,52.513332999999996,1,7.12,0.0,20.95,1,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,372,M,M,1,76511.3,N,42.52,62.08,2,21.68,3.46,17.37,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,374,F,M,1,6946.07,N,34.61,23.0,2,25.77,0.0,8.84,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,375,F,M,2,11234.7,Y,113.42,49.046667,3,0.69,0.0,112.72,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,377,F,M,2,36660.9,Y,3.36,39.96,1,0.0,0.0,3.36,1,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,379,F,M,2,68462.8,N,90.84,34.4,2,24.39,5.93,60.51,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,382,F,M,2,72841.3,N,82.53,47.02,1,10.36,0.0,72.16,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,383,F,M,2,63670.8,Y,78.87,46.146667,2,27.39,0.0,51.47,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,384,M,S,0,83287.0,N,70.7,45.486667,2,29.73,5.24,35.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,385,F,S,1,66000.0,Y,120.53,45.486667,1,20.44,0.0,100.08,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,386,M,M,0,12387.6,N,93.85,56.17333299999999,2,7.0,0.0,65.93,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,388,F,M,1,82931.3,N,137.25,64.64,2,19.24,0.0,118.0,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,389,F,M,2,57483.9,N,44.3,44.026666999999996,2,17.01,0.0,27.29,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,391,F,S,2,21274.0,N,43.31,45.526666999999996,2,10.87,0.0,32.43,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,392,F,M,2,28267.0,N,214.41,30.093333,2,21.87,0.0,192.53,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,394,F,M,2,36725.1,N,94.88,55.793333,2,8.65,9.22,77.0,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,398,M,S,1,94188.3,N,41.51,57.54666700000001,2,20.86,0.86,19.78,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,401,F,M,2,91861.0,Y,22.06,41.98,3,15.32,0.0,6.74,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,404,F,S,1,12374.9,Y,123.59,33.493333,3,17.49,0.0,106.1,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,405,F,M,2,69133.9,Y,46.32,26.833333000000003,2,8.58,0.0,37.73,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,407,F,M,2,84948.0,Y,23.73,29.446666999999998,3,11.14,0.0,12.58,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,408,F,M,2,30998.8,N,52.91,40.96,2,2.4,0.0,50.5,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,410,M,S,0,15924.2,N,1.46,14.46,2,0.0,0.0,1.46,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,414,M,M,2,21416.5,N,27.61,35.653333,1,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,418,M,M,2,78554.2,N,35.88,16.7,3,5.59,7.26,23.03,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,419,M,S,1,3960.5,N,96.13,14.693332999999999,2,29.78,0.0,66.35,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,421,M,M,0,60101.1,Y,157.96,63.766667000000005,4,27.7,6.11,124.14,2,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,422,F,M,2,38215.9,N,0.97,30.886667,2,0.0,0.0,0.97,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,423,F,M,1,13829.4,N,176.61,22.0,1,28.0,0.0,160.42,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,424,F,M,2,49745.3,N,27.28,47.966667,3,2.84,0.0,24.44,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,426,F,M,2,88427.0,N,69.97,13.86,3,22.46,4.16,43.34,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,427,F,M,2,98003.7,Y,84.42,26.273333,1,1.03,0.0,83.39,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,428,M,S,0,89142.7,N,16.91,33.0,2,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,429,F,S,0,74530.8,N,127.89,63.086667000000006,2,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,431,F,S,0,35000.0,N,265.78,23.0,3,30.0,0.0,262.91,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,436,F,M,2,76289.2,N,104.63,48.206666999999996,2,22.2,0.0,82.43,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,438,M,M,1,66931.9,N,17.46,63.933333,4,11.72,0.39,5.35,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,439,F,D,1,9309.57,Y,108.3,24.0,2,40.0,0.0,99.73,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,440,F,M,1,14085.5,N,48.08,23.0,1,26.0,0.0,26.78,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,441,F,S,0,32962.6,N,168.28,19.0,2,27.0,0.0,154.77,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,442,F,S,0,40000.0,N,65.79,20.0,2,26.0,0.0,61.44,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,443,F,S,2,33330.0,N,41.78,21.0,3,33.0,0.0,35.73,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,444,F,S,1,32098.0,N,23.52,22.0,1,33.0,0.0,9.51,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,445,F,S,2,30090.0,N,62.95,24.0,1,37.0,2.22,38.18,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,446,F,S,1,40120.0,N,134.75,24.0,4,28.45,0.0,106.3,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,450,F,M,2,90271.6,N,110.4,44.926667,4,13.96,0.0,96.43,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,455,F,M,2,64816.6,Y,27.87,31.126666999999998,2,21.0,0.0,6.87,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,456,F,M,2,98217.1,N,42.74,44.98,1,29.49,0.0,13.24,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,458,F,S,1,2929.13,N,102.23,53.50666700000001,1,14.0,0.0,88.23,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,460,F,M,2,41876.6,Y,139.44,44.093333,3,6.78,0.0,132.65,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,461,M,M,0,96223.4,Y,18.18,64.76,1,11.81,0.63,5.73,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,462,F,S,0,15989.3,N,29.17,61.693332999999996,4,3.67,0.0,25.49,1,CC,Budget,Intnl_discount,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
243,463,M,M,0,69168.4,Y,234.91,62.426667,2,14.16,6.01,214.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,464,M,M,1,92148.5,Y,113.68,33.0,2,3.0,0.0,100.9,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,465,M,M,0,96681.0,Y,73.76,19.76,2,7.0,7.66,40.92,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,466,M,S,0,62705.9,Y,33.44,32.0,2,8.0,0.0,6.81,0,CC,FreeLocal,Intnl_discount,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
247,467,M,S,0,80221.2,N,50.48,29.026667,2,9.0,0.0,49.56,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,468,M,S,0,84479.2,N,56.23,30.0,2,7.0,0.0,43.01,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,469,F,M,2,64977.4,N,45.77,38.193333,2,28.11,0.0,17.66,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,470,F,M,0,77994.0,N,102.02,50.553333,1,12.4,0.0,89.62,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,471,M,M,2,90103.7,N,66.45,34.946667,3,12.23,8.87,45.34,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,472,F,M,0,59008.4,Y,31.59,30.18,1,12.86,0.0,18.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,473,M,M,2,5265.35,N,31.1,52.873332999999995,3,2.33,5.3,23.46,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,474,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,475,F,M,2,36647.9,N,107.38,49.986667,3,21.41,0.0,85.96,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,476,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0.0,37.15,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,477,F,S,1,73338.0,N,29.93,48.246666999999995,3,20.92,0.0,9.01,0,Auto,Budget,Intnl_discount,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
258,478,F,S,0,433.74,N,44.22,60.746667,1,3.3,0.0,40.91,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,479,F,M,2,16962.2,N,27.57,45.36,2,18.6,0.0,8.96,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,481,M,M,2,10708.3,N,142.95,26.026667,3,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,0.4176602069132514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,484,F,M,0,2031.61,N,109.04,20.3,2,21.64,0.0,87.4,0,CC,Budget,Standard,0.4985359420488074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,488,F,S,2,16938.5,N,22.11,55.0,2,13.35,0.0,8.76,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,491,F,M,0,55221.0,N,15.69,42.0,3,0.49,0.0,15.2,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,492,F,M,1,8073.11,N,89.05,43.0,2,28.7,0.0,60.35,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,493,M,M,1,95448.6,Y,29.46,53.68,3,24.24,0.0,5.21,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,494,M,S,1,24141.5,Y,125.87,17.006667,4,28.82,0.0,97.05,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,495,M,S,2,63152.6,Y,70.01,63.17333299999999,1,29.93,0.0,40.07,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,497,M,S,2,72084.7,N,38.13,55.64,1,29.11,0.0,9.02,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,498,F,S,0,42760.5,N,53.7,46.0,3,13.47,0.0,40.23,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,499,F,S,1,49072.0,N,34.25,47.0,2,23.5,0.0,10.74,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,500,F,M,0,27371.8,Y,142.7,48.0,4,16.14,0.0,126.55,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,504,M,M,1,71472.9,N,130.22,41.913333,3,16.02,0.0,114.2,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,505,F,M,0,95405.7,N,13.96,42.0,4,7.74,0.0,6.21,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,506,F,S,0,95786.8,Y,108.79,43.0,4,21.33,0.0,87.46,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,508,M,S,0,90321.6,N,12.39,30.0,2,0.87,0.0,11.52,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,509,M,S,0,90478.6,N,154.49,54.553332999999995,2,18.02,0.0,136.47,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.4087420974566885,0.3745489260081406,0.0,0.0,0.4087420974566885
277,510,F,M,2,56187.0,N,21.83,42.0,2,8.09,0.0,13.74,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,513,F,S,1,37000.0,N,229.64,24.393333,2,23.56,0.0,206.08,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,518,M,M,2,29616.0,N,75.29,49.426667,1,29.78,0.0,45.5,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,520,M,M,0,19732.8,N,47.25,50.673333,2,24.81,0.0,22.44,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,523,M,S,2,96.33,N,59.01,56.473333,4,26.13,0.0,32.88,1,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,526,F,M,2,52004.8,N,28.14,25.14,1,5.03,0.0,23.11,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,529,M,M,2,53010.8,N,58.87,18.84,1,12.45,0.0,46.42,4,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
